year,periodenddate,institutionid,tcprimarysectorid,Absolute_GHG_Scope1,Absolute_GHG_Scope2,Scope2_Disclosure,Absolute_GHG_Scope3_Up,Absolute_GHG_Scope3_Down,di_319404,Intensity_GHG_Scope1,Intensity_GHG_Scope2,Intensity_GHG_Scope3_Down,Intensity_GHG_Scope3_Up,di_319407.1,di_319409.1,di_326738.1,Scope3_Disclosure,Alignment_Gap_2C,Alignment_Gap_WB_2C,Alignment_Gap_4C,Alignment_Gap_3C,Alignment_Gap_4C,WB_2C_Aligned_Intensity_Adjusted_Profit,WB_2C_Aligned_Emissions,2C_Aligned_Emissions,2C_Aligned_Intensity_Adjusted_Profit,reportedcurrencyisocode,periodemissionid,emissionyear,dltt,datadate,seq,cheb,chee,ebit,conm,sich,naicsh,GROSS_PROFIT_MARGIN_5_YR_AVG,OPERATING_PROFIT_MARGIN_5_YR_AVG,GROSS_PROFIT_MARGIN,OPERATING_PROFIT_MARGIN,FISCAL_PERIOD_END_DATE,CUSIP,periodid,baseyear,horizonyear,basehorizonyear,forwardlookingdsname,methodologyname,alignmenttypename,yearfounded,ticker,country,gvkey,companyname
2018,2018-06-30,4259693,531000,797.053,176089.551,Exact Value from CDP,4487.549,0,5.786085861,5.786,1278.296,0,32.577,5.786,32.577,0,Exact Value from CDP,378407.392,822034.217,35023.536,114422.015,-12202.21,2147.706,180564.747,187946.883,2235.512,USD,07EA3D17-3D92-4B39-8512-D15047B26087,2013,3134.196,2018-06-30,8968.575,,,1348.74,EMIRA PROPERTY FUND,6798,531120,,,68.51283,32.99386,2005-03-31,526907100,DEEF62F1-0AB2-45FD-A256-7BB5031E9410,2012,2025,2012 - 2025,Company target,GEVA,4-5°C,,EMI,South Africa,260727,Emira Property Fund Limited
2018,2018-06-30,4259693,531000,797.053,176089.551,Exact Value from CDP,4487.549,0,5.786085861,5.786,1278.296,0,32.577,5.786,32.577,0,Exact Value from CDP,378407.392,822034.217,35023.536,114422.015,-12202.21,1292.277,110322.361,152013.042,1780.627,USD,22100AC2-8FBE-44D1-845E-F0CF51092A55,2020,3134.196,2018-06-30,8968.575,,,1348.74,EMIRA PROPERTY FUND,6798,531120,,,68.51283,32.99386,2005-03-31,526907100,DEEF62F1-0AB2-45FD-A256-7BB5031E9410,2012,2025,2012 - 2025,Company target,GEVA,4-5°C,,EMI,South Africa,260727,Emira Property Fund Limited
2018,2018-06-30,4259693,531000,797.053,176089.551,Exact Value from CDP,4487.549,0,5.786085861,5.786,1278.296,0,32.577,5.786,32.577,0,Exact Value from CDP,378407.392,822034.217,35023.536,114422.015,-12202.21,1389.545,116104.718,153696.866,1839.449,USD,2DAC913E-F78A-499F-B68C-6859073FDC04,2019,3134.196,2018-06-30,8968.575,,,1348.74,EMIRA PROPERTY FUND,6798,531120,,,68.51283,32.99386,2005-03-31,526907100,DEEF62F1-0AB2-45FD-A256-7BB5031E9410,2012,2025,2012 - 2025,Company target,GEVA,4-5°C,,EMI,South Africa,260727,Emira Property Fund Limited
2018,2018-06-30,4259693,531000,797.053,176089.551,Exact Value from CDP,4487.549,0,5.786085861,5.786,1278.296,0,32.577,5.786,32.577,0,Exact Value from CDP,378407.392,822034.217,35023.536,114422.015,-12202.21,1727.523,130466.19,153146.343,2027.834,USD,2E577381-1501-49E0-88F0-BA290F2EF575,2016,3134.196,2018-06-30,8968.575,,,1348.74,EMIRA PROPERTY FUND,6798,531120,,,68.51283,32.99386,2005-03-31,526907100,DEEF62F1-0AB2-45FD-A256-7BB5031E9410,2012,2025,2012 - 2025,Company target,GEVA,4-5°C,,EMI,South Africa,260727,Emira Property Fund Limited
2018,2018-06-30,4259693,531000,797.053,176089.551,Exact Value from CDP,4487.549,0,5.786085861,5.786,1278.296,0,32.577,5.786,32.577,0,Exact Value from CDP,378407.392,822034.217,35023.536,114422.015,-12202.21,1117.69,99607.238,145574.993,1633.493,USD,52B0C37A-AFBF-466B-AD56-A636D300A02F,2022,3134.196,2018-06-30,8968.575,,,1348.74,EMIRA PROPERTY FUND,6798,531120,,,68.51283,32.99386,2005-03-31,526907100,DEEF62F1-0AB2-45FD-A256-7BB5031E9410,2012,2025,2012 - 2025,Company target,GEVA,4-5°C,,EMI,South Africa,260727,Emira Property Fund Limited
2018,2018-06-30,4259693,531000,797.053,176089.551,Exact Value from CDP,4487.549,0,5.786085861,5.786,1278.296,0,32.577,5.786,32.577,0,Exact Value from CDP,378407.392,822034.217,35023.536,114422.015,-12202.21,1857.551,161742.846,182402.829,2094.823,USD,5ABAC922-6543-438E-B53C-7F2A2BFBE862,2015,3134.196,2018-06-30,8968.575,,,1348.74,EMIRA PROPERTY FUND,6798,531120,,,68.51283,32.99386,2005-03-31,526907100,DEEF62F1-0AB2-45FD-A256-7BB5031E9410,2012,2025,2012 - 2025,Company target,GEVA,4-5°C,,EMI,South Africa,260727,Emira Property Fund Limited
2018,2018-06-30,4259693,531000,797.053,176089.551,Exact Value from CDP,4487.549,0,5.786085861,5.786,1278.296,0,32.577,5.786,32.577,0,Exact Value from CDP,378407.392,822034.217,35023.536,114422.015,-12202.21,1039.452,94646.504,142458.952,1564.55,USD,6943DCA4-0B61-4F87-9776-F6F28246BE7A,2023,3134.196,2018-06-30,8968.575,,,1348.74,EMIRA PROPERTY FUND,6798,531120,,,68.51283,32.99386,2005-03-31,526907100,DEEF62F1-0AB2-45FD-A256-7BB5031E9410,2012,2025,2012 - 2025,Company target,GEVA,4-5°C,,EMI,South Africa,260727,Emira Property Fund Limited
2018,2018-06-30,4259693,531000,797.053,176089.551,Exact Value from CDP,4487.549,0,5.786085861,5.786,1278.296,0,32.577,5.786,32.577,0,Exact Value from CDP,378407.392,822034.217,35023.536,114422.015,-12202.21,1606.596,129568.696,158310.931,1962.987,USD,813D2B0D-56CD-482F-BF2D-9EAC54C9B76C,2017,3134.196,2018-06-30,8968.575,,,1348.74,EMIRA PROPERTY FUND,6798,531120,,,68.51283,32.99386,2005-03-31,526907100,DEEF62F1-0AB2-45FD-A256-7BB5031E9410,2012,2025,2012 - 2025,Company target,GEVA,4-5°C,,EMI,South Africa,260727,Emira Property Fund Limited
2018,2018-06-30,4259693,531000,797.053,176089.551,Exact Value from CDP,4487.549,0,5.786085861,5.786,1278.296,0,32.577,5.786,32.577,0,Exact Value from CDP,378407.392,822034.217,35023.536,114422.015,-12202.21,2309.362,221707.587,221707.587,2309.362,USD,97C39133-25C5-41FB-8EB0-587869CFB7F7,2012,3134.196,2018-06-30,8968.575,,,1348.74,EMIRA PROPERTY FUND,6798,531120,,,68.51283,32.99386,2005-03-31,526907100,DEEF62F1-0AB2-45FD-A256-7BB5031E9410,2012,2025,2012 - 2025,Company target,GEVA,4-5°C,,EMI,South Africa,260727,Emira Property Fund Limited
2018,2018-06-30,4259693,531000,797.053,176089.551,Exact Value from CDP,4487.549,0,5.786085861,5.786,1278.296,0,32.577,5.786,32.577,0,Exact Value from CDP,378407.392,822034.217,35023.536,114422.015,-12202.21,899.022,85453.908,136425.537,1435.271,USD,ABE7A4CD-38DB-4F99-A5D8-6DDD0232D9A3,2025,3134.196,2018-06-30,8968.575,,,1348.74,EMIRA PROPERTY FUND,6798,531120,,,68.51283,32.99386,2005-03-31,526907100,DEEF62F1-0AB2-45FD-A256-7BB5031E9410,2012,2025,2012 - 2025,Company target,GEVA,4-5°C,,EMI,South Africa,260727,Emira Property Fund Limited
2018,2018-06-30,4259693,531000,797.053,176089.551,Exact Value from CDP,4487.549,0,5.786085861,5.786,1278.296,0,32.577,5.786,32.577,0,Exact Value from CDP,378407.392,822034.217,35023.536,114422.015,-12202.21,1494.134,122190.149,155399.341,1900.214,USD,B39837C2-878D-4A91-BD2F-BF0CEE1FF50E,2018,3134.196,2018-06-30,8968.575,,,1348.74,EMIRA PROPERTY FUND,6798,531120,,,68.51283,32.99386,2005-03-31,526907100,DEEF62F1-0AB2-45FD-A256-7BB5031E9410,2012,2025,2012 - 2025,Company target,GEVA,4-5°C,,EMI,South Africa,260727,Emira Property Fund Limited
2018,2018-06-30,4259693,531000,797.053,176089.551,Exact Value from CDP,4487.549,0,5.786085861,5.786,1278.296,0,32.577,5.786,32.577,0,Exact Value from CDP,378407.392,822034.217,35023.536,114422.015,-12202.21,1201.817,104827.981,148759.193,1705.474,USD,B3DDC2D3-1A1A-4AFA-8C7F-6116CD336DDE,2021,3134.196,2018-06-30,8968.575,,,1348.74,EMIRA PROPERTY FUND,6798,531120,,,68.51283,32.99386,2005-03-31,526907100,DEEF62F1-0AB2-45FD-A256-7BB5031E9410,2012,2025,2012 - 2025,Company target,GEVA,4-5°C,,EMI,South Africa,260727,Emira Property Fund Limited
2018,2018-06-30,4259693,531000,797.053,176089.551,Exact Value from CDP,4487.549,0,5.786085861,5.786,1278.296,0,32.577,5.786,32.577,0,Exact Value from CDP,378407.392,822034.217,35023.536,114422.015,-12202.21,966.69,89932.828,139409.609,1498.517,USD,B808FCF2-AE4C-4CEE-8403-58CB6053C86A,2024,3134.196,2018-06-30,8968.575,,,1348.74,EMIRA PROPERTY FUND,6798,531120,,,68.51283,32.99386,2005-03-31,526907100,DEEF62F1-0AB2-45FD-A256-7BB5031E9410,2012,2025,2012 - 2025,Company target,GEVA,4-5°C,,EMI,South Africa,260727,Emira Property Fund Limited
2018,2018-06-30,4259693,531000,797.053,176089.551,Exact Value from CDP,4487.549,0,5.786085861,5.786,1278.296,0,32.577,5.786,32.577,0,Exact Value from CDP,378407.392,822034.217,35023.536,114422.015,-12202.21,1997.367,161921.018,175431.489,2164.024,USD,EF148D56-A7E7-489D-B157-60742076051F,2014,3134.196,2018-06-30,8968.575,,,1348.74,EMIRA PROPERTY FUND,6798,531120,,,68.51283,32.99386,2005-03-31,526907100,DEEF62F1-0AB2-45FD-A256-7BB5031E9410,2012,2025,2012 - 2025,Company target,GEVA,4-5°C,,EMI,South Africa,260727,Emira Property Fund Limited
2020,2020-12-31,4260129,531000,5957.668,245836.857,Derived from previous year,38321.3,57057.32878,5.003726243,5.004,206.473,47.92130971,32.185,5.004,32.185,47.92130971,Estimated data,2350313.957,2933467.07,1822518.799,1945819.382,1729702.611,72.616657,93858.70411,145144.1959,112.295247,USD,0C22919B-4C99-470B-A497-6FE11CA8B114,2028,31209,2020-12-31,92105,,,518,HANG LUNG GROUP LTD,6500,5311,,,,,,,5BD1B30C-492D-4FC8-8099-D3ED3DEA8E0B,2015,2030,2015 - 2030,Sub-Industry trend,GEVA,>5°C,1960,10,Hong Kong,18649,Hang Lung Group Limited
2020,2020-12-31,4260129,531000,5957.668,245836.857,Derived from previous year,38321.3,57057.32878,5.003726243,5.004,206.473,47.92130971,32.185,5.004,32.185,47.92130971,Estimated data,2350313.957,2933467.07,1822518.799,1945819.382,1729702.611,78.082427,93787.2645,140824.9809,117.243598,USD,259861CF-AB86-45C4-9F13-E72674771840,2027,31209,2020-12-31,92105,,,518,HANG LUNG GROUP LTD,6500,5311,,,,,,,5BD1B30C-492D-4FC8-8099-D3ED3DEA8E0B,2015,2030,2015 - 2030,Sub-Industry trend,GEVA,>5°C,1960,10,Hong Kong,18649,Hang Lung Group Limited
2020,2020-12-31,4260129,531000,5957.668,245836.857,Derived from previous year,38321.3,57057.32878,5.003726243,5.004,206.473,47.92130971,32.185,5.004,32.185,47.92130971,Estimated data,2350313.957,2933467.07,1822518.799,1945819.382,1729702.611,120.685645,93359.76729,117478.8979,151.864309,USD,2DAB1B26-2396-4C9C-97CB-54555A5A713E,2021,31209,2020-12-31,92105,,,518,HANG LUNG GROUP LTD,6500,5311,,,,,,,5BD1B30C-492D-4FC8-8099-D3ED3DEA8E0B,2015,2030,2015 - 2030,Sub-Industry trend,GEVA,>5°C,1960,10,Hong Kong,18649,Hang Lung Group Limited
2020,2020-12-31,4260129,531000,5957.668,245836.857,Derived from previous year,38321.3,57057.32878,5.003726243,5.004,206.473,47.92130971,32.185,5.004,32.185,47.92130971,Estimated data,2350313.957,2933467.07,1822518.799,1945819.382,1729702.611,150.039901,128283.4033,144669.4939,169.205026,USD,391B3BF4-89DC-476C-9E13-426F153B54A2,2018,31209,2020-12-31,92105,,,518,HANG LUNG GROUP LTD,6500,5311,,,,,,,5BD1B30C-492D-4FC8-8099-D3ED3DEA8E0B,2015,2030,2015 - 2030,Sub-Industry trend,GEVA,>5°C,1960,10,Hong Kong,18649,Hang Lung Group Limited
2020,2020-12-31,4260129,531000,5957.668,245836.857,Derived from previous year,38321.3,57057.32878,5.003726243,5.004,206.473,47.92130971,32.185,5.004,32.185,47.92130971,Estimated data,2350313.957,2933467.07,1822518.799,1945819.382,1729702.611,62.806147,94001.74662,154184.1104,103.016276,USD,4CC1348B-83FF-46C1-BEA0-B08CAFD90DB3,2030,31209,2020-12-31,92105,,,518,HANG LUNG GROUP LTD,6500,5311,,,,,,,5BD1B30C-492D-4FC8-8099-D3ED3DEA8E0B,2015,2030,2015 - 2030,Sub-Industry trend,GEVA,>5°C,1960,10,Hong Kong,18649,Hang Lung Group Limited
2020,2020-12-31,4260129,531000,5957.668,245836.857,Derived from previous year,38321.3,57057.32878,5.003726243,5.004,206.473,47.92130971,32.185,5.004,32.185,47.92130971,Estimated data,2350313.957,2933467.07,1822518.799,1945819.382,1729702.611,112.23765,93430.88126,121082.0699,145.454766,USD,B08325B1-0EEE-4FBA-98FF-0F9726AC1A04,2022,31209,2020-12-31,92105,,,518,HANG LUNG GROUP LTD,6500,5311,,,,,,,5BD1B30C-492D-4FC8-8099-D3ED3DEA8E0B,2015,2030,2015 - 2030,Sub-Industry trend,GEVA,>5°C,1960,10,Hong Kong,18649,Hang Lung Group Limited
2020,2020-12-31,4260129,531000,5957.668,245836.857,Derived from previous year,38321.3,57057.32878,5.003726243,5.004,206.473,47.92130971,32.185,5.004,32.185,47.92130971,Estimated data,2350313.957,2933467.07,1822518.799,1945819.382,1729702.611,139.537108,108598.5237,127477.217,163.794144,USD,C49D36C5-2FD8-47C0-B06F-64E47CCBF62F,2019,31209,2020-12-31,92105,,,518,HANG LUNG GROUP LTD,6500,5311,,,,,,,5BD1B30C-492D-4FC8-8099-D3ED3DEA8E0B,2015,2030,2015 - 2030,Sub-Industry trend,GEVA,>5°C,1960,10,Hong Kong,18649,Hang Lung Group Limited
2020,2020-12-31,4260129,531000,5957.668,245836.857,Derived from previous year,38321.3,57057.32878,5.003726243,5.004,206.473,47.92130971,32.185,5.004,32.185,47.92130971,Estimated data,2350313.957,2933467.07,1822518.799,1945819.382,1729702.611,186.533966,159435.4799,159435.4799,186.533966,USD,CC42909D-083B-49C7-AF4F-3BB7D10BE135,2015,31209,2020-12-31,92105,,,518,HANG LUNG GROUP LTD,6500,5311,,,,,,,5BD1B30C-492D-4FC8-8099-D3ED3DEA8E0B,2015,2030,2015 - 2030,Sub-Industry trend,GEVA,>5°C,1960,10,Hong Kong,18649,Hang Lung Group Limited
2020,2020-12-31,4260129,531000,5957.668,245836.857,Derived from previous year,38321.3,57057.32878,5.003726243,5.004,206.473,47.92130971,32.185,5.004,32.185,47.92130971,Estimated data,2350313.957,2933467.07,1822518.799,1945819.382,1729702.611,97.074343,93573.27176,128623.3398,133.43582,USD,CC8BB40F-9670-44C8-BBBE-EF87C58A817E,2024,31209,2020-12-31,92105,,,518,HANG LUNG GROUP LTD,6500,5311,,,,,,,5BD1B30C-492D-4FC8-8099-D3ED3DEA8E0B,2015,2030,2015 - 2030,Sub-Industry trend,GEVA,>5°C,1960,10,Hong Kong,18649,Hang Lung Group Limited
2020,2020-12-31,4260129,531000,5957.668,245836.857,Derived from previous year,38321.3,57057.32878,5.003726243,5.004,206.473,47.92130971,32.185,5.004,32.185,47.92130971,Estimated data,2350313.957,2933467.07,1822518.799,1945819.382,1729702.611,90.279139,93644.54837,132568.3208,127.804064,USD,D3D44CC2-DD40-4175-9856-30264E256423,2025,31209,2020-12-31,92105,,,518,HANG LUNG GROUP LTD,6500,5311,,,,,,,5BD1B30C-492D-4FC8-8099-D3ED3DEA8E0B,2015,2030,2015 - 2030,Sub-Industry trend,GEVA,>5°C,1960,10,Hong Kong,18649,Hang Lung Group Limited
2020,2020-12-31,4260129,531000,5957.668,245836.857,Derived from previous year,38321.3,57057.32878,5.003726243,5.004,206.473,47.92130971,32.185,5.004,32.185,47.92130971,Estimated data,2350313.957,2933467.07,1822518.799,1945819.382,1729702.611,104.381014,93502.04941,124795.754,139.315742,USD,DA8C9CB2-61D8-4DF6-9F21-1B4A25956E26,2023,31209,2020-12-31,92105,,,518,HANG LUNG GROUP LTD,6500,5311,,,,,,,5BD1B30C-492D-4FC8-8099-D3ED3DEA8E0B,2015,2030,2015 - 2030,Sub-Industry trend,GEVA,>5°C,1960,10,Hong Kong,18649,Hang Lung Group Limited
2020,2020-12-31,4260129,531000,5957.668,245836.857,Derived from previous year,38321.3,57057.32878,5.003726243,5.004,206.473,47.92130971,32.185,5.004,32.185,47.92130971,Estimated data,2350313.957,2933467.07,1822518.799,1945819.382,1729702.611,83.959599,93715.87927,136634.2974,122.410001,USD,DF59BEB1-8EC6-4A6B-AAE4-A879F0714E3A,2026,31209,2020-12-31,92105,,,518,HANG LUNG GROUP LTD,6500,5311,,,,,,,5BD1B30C-492D-4FC8-8099-D3ED3DEA8E0B,2015,2030,2015 - 2030,Sub-Industry trend,GEVA,>5°C,1960,10,Hong Kong,18649,Hang Lung Group Limited
2020,2020-12-31,4260129,531000,5957.668,245836.857,Derived from previous year,38321.3,57057.32878,5.003726243,5.004,206.473,47.92130971,32.185,5.004,32.185,47.92130971,Estimated data,2350313.957,2933467.07,1822518.799,1945819.382,1729702.611,173.476588,192541.4623,200413.2491,180.568934,USD,E1A65553-D1F0-4152-8885-4184C5C01C24,2016,31209,2020-12-31,92105,,,518,HANG LUNG GROUP LTD,6500,5311,,,,,,,5BD1B30C-492D-4FC8-8099-D3ED3DEA8E0B,2015,2030,2015 - 2030,Sub-Industry trend,GEVA,>5°C,1960,10,Hong Kong,18649,Hang Lung Group Limited
2020,2020-12-31,4260129,531000,5957.668,245836.857,Derived from previous year,38321.3,57057.32878,5.003726243,5.004,206.473,47.92130971,32.185,5.004,32.185,47.92130971,Estimated data,2350313.957,2933467.07,1822518.799,1945819.382,1729702.611,67.533491,93930.19814,149595.8847,107.555745,USD,ED98BEE1-B235-4DA7-A909-DCCBE53F1D34,2029,31209,2020-12-31,92105,,,518,HANG LUNG GROUP LTD,6500,5311,,,,,,,5BD1B30C-492D-4FC8-8099-D3ED3DEA8E0B,2015,2030,2015 - 2030,Sub-Industry trend,GEVA,>5°C,1960,10,Hong Kong,18649,Hang Lung Group Limited
2020,2020-12-31,4260129,531000,5957.668,245836.857,Derived from previous year,38321.3,57057.32878,5.003726243,5.004,206.473,47.92130971,32.185,5.004,32.185,47.92130971,Estimated data,2350313.957,2933467.07,1822518.799,1945819.382,1729702.611,129.76951,93288.70744,113982.9495,158.556292,USD,F54D4783-DDB7-4E56-9153-34D5B4F4735A,2020,31209,2020-12-31,92105,,,518,HANG LUNG GROUP LTD,6500,5311,,,,,,,5BD1B30C-492D-4FC8-8099-D3ED3DEA8E0B,2015,2030,2015 - 2030,Sub-Industry trend,GEVA,>5°C,1960,10,Hong Kong,18649,Hang Lung Group Limited
2020,2020-12-31,4260129,531000,5957.668,245836.857,Derived from previous year,38321.3,57057.32878,5.003726243,5.004,206.473,47.92130971,32.185,5.004,32.185,47.92130971,Estimated data,2350313.957,2933467.07,1822518.799,1945819.382,1729702.611,161.333227,157216.7155,170334.6667,174.794654,USD,FBC2D76E-FE1D-4735-9BED-97362FCA637E,2017,31209,2020-12-31,92105,,,518,HANG LUNG GROUP LTD,6500,5311,,,,,,,5BD1B30C-492D-4FC8-8099-D3ED3DEA8E0B,2015,2030,2015 - 2030,Sub-Industry trend,GEVA,>5°C,1960,10,Hong Kong,18649,Hang Lung Group Limited
2018,2018-12-31,4261043,230103,1377.665,52726.979,Exact Value from Annual Report/10K/Financial Accounts Disclosure,50271.304,2912.976254,5.296688611,5.297,202.719,11.19947748,193.277,5.297,193.277,11.19947748,Estimated data,453292.793,486094.5319,428352.752,434097.7695,424946.124,61.560488,77928.72195,81114.72811,64.077302,USD,053BB715-4ADF-4559-96C1-47B265093864,2013,16730.195,2018-12-31,34746.81,,,2904.771,SOHO CHINA LTD,6552,237210,,,,,,,36B2935A-086F-490D-865F-8674707C4A97,2012,2025,2012 - 2025,Sub-Industry trend,GEVA Modelled,>5°C,1995,410,China,286346,SOHO China Limited
2018,2018-12-31,4261043,230103,1377.665,52726.979,Exact Value from Annual Report/10K/Financial Accounts Disclosure,50271.304,2912.976254,5.296688611,5.297,202.719,11.19947748,193.277,5.297,193.277,11.19947748,Estimated data,453292.793,486094.5319,428352.752,434097.7695,424946.124,53.243666,5432.078097,6125.936551,60.044667,USD,1C7FC8C9-A01F-4BE9-BBE2-FFA3CCE3A7D2,2015,16730.195,2018-12-31,34746.81,,,2904.771,SOHO CHINA LTD,6552,237210,,,,,,,36B2935A-086F-490D-865F-8674707C4A97,2012,2025,2012 - 2025,Sub-Industry trend,GEVA Modelled,>5°C,1995,410,China,286346,SOHO China Limited
2018,2018-12-31,4261043,230103,1377.665,52726.979,Exact Value from Annual Report/10K/Financial Accounts Disclosure,50271.304,2912.976254,5.296688611,5.297,202.719,11.19947748,193.277,5.297,193.277,11.19947748,Estimated data,453292.793,486094.5319,428352.752,434097.7695,424946.124,29.794187,6572.515132,9892.74383,44.845277,USD,1E95B903-D5CD-4E44-BC7C-E2A73AFF8D62,2023,16730.195,2018-12-31,34746.81,,,2904.771,SOHO CHINA LTD,6552,237210,,,,,,,36B2935A-086F-490D-865F-8674707C4A97,2012,2025,2012 - 2025,Sub-Industry trend,GEVA Modelled,>5°C,1995,410,China,286346,SOHO China Limited
2018,2018-12-31,4261043,230103,1377.665,52726.979,Exact Value from Annual Report/10K/Financial Accounts Disclosure,50271.304,2912.976254,5.296688611,5.297,202.719,11.19947748,193.277,5.297,193.277,11.19947748,Estimated data,453292.793,486094.5319,428352.752,434097.7695,424946.124,37.040999,6800.398588,9370.260674,51.038746,USD,240CC38F-7292-41EC-A629-E045553C4583,2020,16730.195,2018-12-31,34746.81,,,2904.771,SOHO CHINA LTD,6552,237210,,,,,,,36B2935A-086F-490D-865F-8674707C4A97,2012,2025,2012 - 2025,Sub-Industry trend,GEVA Modelled,>5°C,1995,410,China,286346,SOHO China Limited
2018,2018-12-31,4261043,230103,1377.665,52726.979,Exact Value from Annual Report/10K/Financial Accounts Disclosure,50271.304,2912.976254,5.296688611,5.297,202.719,11.19947748,193.277,5.297,193.277,11.19947748,Estimated data,453292.793,486094.5319,428352.752,434097.7695,424946.124,25.768992,6424.851273,10257.15276,41.139706,USD,2C59A464-177C-45F6-B4FA-2C344710AB1B,2025,16730.195,2018-12-31,34746.81,,,2904.771,SOHO CHINA LTD,6552,237210,,,,,,,36B2935A-086F-490D-865F-8674707C4A97,2012,2025,2012 - 2025,Sub-Industry trend,GEVA Modelled,>5°C,1995,410,China,286346,SOHO China Limited
2018,2018-12-31,4261043,230103,1377.665,52726.979,Exact Value from Annual Report/10K/Financial Accounts Disclosure,50271.304,2912.976254,5.296688611,5.297,202.719,11.19947748,193.277,5.297,193.277,11.19947748,Estimated data,453292.793,486094.5319,428352.752,434097.7695,424946.124,57.251254,26340.24273,28538.03714,62.028221,USD,433467D8-2B50-42D6-9202-3EB7AC223ACB,2014,16730.195,2018-12-31,34746.81,,,2904.771,SOHO CHINA LTD,6552,237210,,,,,,,36B2935A-086F-490D-865F-8674707C4A97,2012,2025,2012 - 2025,Sub-Industry trend,GEVA Modelled,>5°C,1995,410,China,286346,SOHO China Limited
2018,2018-12-31,4261043,230103,1377.665,52726.979,Exact Value from Annual Report/10K/Financial Accounts Disclosure,50271.304,2912.976254,5.296688611,5.297,202.719,11.19947748,193.277,5.297,193.277,11.19947748,Estimated data,453292.793,486094.5319,428352.752,434097.7695,424946.124,27.708594,6498.263785,10073.30059,42.952549,USD,58E20A4A-DE85-43EA-802C-ECD32AC2B6C5,2024,16730.195,2018-12-31,34746.81,,,2904.771,SOHO CHINA LTD,6552,237210,,,,,,,36B2935A-086F-490D-865F-8674707C4A97,2012,2025,2012 - 2025,Sub-Industry trend,GEVA Modelled,>5°C,1995,410,China,286346,SOHO China Limited
2018,2018-12-31,4261043,230103,1377.665,52726.979,Exact Value from Annual Report/10K/Financial Accounts Disclosure,50271.304,2912.976254,5.296688611,5.297,202.719,11.19947748,193.277,5.297,193.277,11.19947748,Estimated data,453292.793,486094.5319,428352.752,434097.7695,424946.124,32.03676,6647.614901,9715.423425,46.821408,USD,7F2EABE2-5DD8-4BE0-9881-CBF0B7606126,2022,16730.195,2018-12-31,34746.81,,,2904.771,SOHO CHINA LTD,6552,237210,,,,,,,36B2935A-086F-490D-865F-8674707C4A97,2012,2025,2012 - 2025,Sub-Industry trend,GEVA Modelled,>5°C,1995,410,China,286346,SOHO China Limited
2018,2018-12-31,4261043,230103,1377.665,52726.979,Exact Value from Annual Report/10K/Financial Accounts Disclosure,50271.304,2912.976254,5.296688611,5.297,202.719,11.19947748,193.277,5.297,193.277,11.19947748,Estimated data,453292.793,486094.5319,428352.752,434097.7695,424946.124,39.829031,6878.102229,9105.080036,52.724793,USD,80E19ABD-A049-4E9A-9E5F-BE6350C2BF01,2019,16730.195,2018-12-31,34746.81,,,2904.771,SOHO CHINA LTD,6552,237210,,,,,,,36B2935A-086F-490D-865F-8674707C4A97,2012,2025,2012 - 2025,Sub-Industry trend,GEVA Modelled,>5°C,1995,410,China,286346,SOHO China Limited
2018,2018-12-31,4261043,230103,1377.665,52726.979,Exact Value from Annual Report/10K/Financial Accounts Disclosure,50271.304,2912.976254,5.296688611,5.297,202.719,11.19947748,193.277,5.297,193.277,11.19947748,Estimated data,453292.793,486094.5319,428352.752,434097.7695,424946.124,34.448129,6723.572784,9541.281363,48.884619,USD,891E505A-0D39-4A1C-8FD6-A2B46A8E955F,2021,16730.195,2018-12-31,34746.81,,,2904.771,SOHO CHINA LTD,6552,237210,,,,,,,36B2935A-086F-490D-865F-8674707C4A97,2012,2025,2012 - 2025,Sub-Industry trend,GEVA Modelled,>5°C,1995,410,China,286346,SOHO China Limited
2018,2018-12-31,4261043,230103,1377.665,52726.979,Exact Value from Annual Report/10K/Financial Accounts Disclosure,50271.304,2912.976254,5.296688611,5.297,202.719,11.19947748,193.277,5.297,193.277,11.19947748,Estimated data,453292.793,486094.5319,428352.752,434097.7695,424946.124,42.826916,6956.693739,8847.404074,54.466538,USD,97DE4380-88C7-4830-85B5-DF1112456D50,2018,16730.195,2018-12-31,34746.81,,,2904.771,SOHO CHINA LTD,6552,237210,,,,,,,36B2935A-086F-490D-865F-8674707C4A97,2012,2025,2012 - 2025,Sub-Industry trend,GEVA Modelled,>5°C,1995,410,China,286346,SOHO China Limited
2018,2018-12-31,4261043,230103,1377.665,52726.979,Exact Value from Annual Report/10K/Financial Accounts Disclosure,50271.304,2912.976254,5.296688611,5.297,202.719,11.19947748,193.277,5.297,193.277,11.19947748,Estimated data,453292.793,486094.5319,428352.752,434097.7695,424946.124,66.194073,91925.8173,91925.8173,66.194073,USD,B1845BE2-2920-4393-9EEB-8F0FF4A9E221,2012,16730.195,2018-12-31,34746.81,,,2904.771,SOHO CHINA LTD,6552,237210,,,,,,,36B2935A-086F-490D-865F-8674707C4A97,2012,2025,2012 - 2025,Sub-Industry trend,GEVA Modelled,>5°C,1995,410,China,286346,SOHO China Limited
